starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	9
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	9
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	9
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	9
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	9
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	10	10	10
Fri Nov 29 14:12:39 2013	1385714559	0	11	11	10
Fri Nov 29 14:12:39 2013	1385714559	0	11	11	10
Fri Nov 29 14:12:39 2013	1385714559	0	11	11	10
Fri Nov 29 14:12:39 2013	1385714559	0	11	11	10
Fri Nov 29 14:12:39 2013	1385714559	0	11	11	11
Fri Nov 29 14:12:39 2013	1385714559	0	11	11	11
Fri Nov 29 14:12:39 2013	1385714559	0	12	12	11
Fri Nov 29 14:12:39 2013	1385714559	0	12	12	12
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	12
Fri Nov 29 14:12:39 2013	1385714559	0	12	13	12
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	13	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	14	13
Fri Nov 29 14:12:39 2013	1385714559	0	13	14	13
Fri Nov 29 14:12:39 2013	1385714559	0	14	14	13
Fri Nov 29 14:12:39 2013	1385714559	0	14	14	13
Fri Nov 29 14:12:39 2013	1385714559	0	14	14	13
Fri Nov 29 14:12:39 2013	1385714559	0	14	15	14
Fri Nov 29 14:12:39 2013	1385714559	0	14	15	14
Fri Nov 29 14:12:39 2013	1385714559	0	16	16	16
Fri Nov 29 14:12:39 2013	1385714559	0	17	17	16
Fri Nov 29 14:12:39 2013	1385714559	0	17	17	17
Fri Nov 29 14:12:39 2013	1385714559	0	18	18	18
Fri Nov 29 14:12:39 2013	1385714559	0	19	19	18
Fri Nov 29 14:12:39 2013	1385714559	0	19	20	19
Fri Nov 29 14:12:39 2013	1385714559	0	20	20	20
Fri Nov 29 14:12:39 2013	1385714559	0	20	20	20
Fri Nov 29 14:12:39 2013	1385714559	0	20	20	20
Fri Nov 29 14:12:39 2013	1385714559	0	21	21	20
Fri Nov 29 14:12:39 2013	1385714559	0	21	22	21
